src\classes\core\avatar\info_presenter.py	117	const	八
src\classes\core\avatar\info_presenter.py	117	const	六
src\classes\core\avatar\info_presenter.py	117	const	十
src\classes\core\avatar\info_presenter.py	117	const	四
src\classes\core\avatar\info_presenter.py	120	const	第
src\classes\core\avatar\info_presenter.py	120	fstring	第
src\classes\core\avatar\info_presenter.py	141	const	\n    获取结构化的角色信息，用于前端展示和交互。\n    
src\classes\core\avatar\info_presenter.py	403	const	\n    为角色动作决策构建聚焦上下文。\n    这里刻意不放宗门总灵石/总战力，只提供战争、门规与局部感知。\n    
src\classes\core\avatar\info_presenter.py	508	const	\n    获取角色的扩展信息，包含基础信息、观察到的角色和事件历史。\n    \n    Args:\n        avatar: 目标角色\n        co_region_avatars: 同区域的其他角色列表，用于"观察到的角色"字段\n        other_avatar: 另一个角色，如果提供则返回两人共同经历的事件，否则返回单人事件\n        detailed: 是否返回详细信息\n    
src\classes\core\avatar\info_presenter.py	548	const	\n    仅显示几个字段：名字、绰号、境界、关系、宗门、阵营、外貌、功法、武器、辅助装备、HP\n    
src\classes\core\avatar\info_presenter.py	591	const	\n    获取角色的文本描述。\n    detailed=True 时包含详细的效果来源分析。\n    
src\classes\core\avatar\inventory_mixin.py	1	const	\nAvatar 物品与装备管理 Mixin\n
src\classes\core\avatar\inventory_mixin.py	17	const	物品与装备管理相关方法
src\classes\core\avatar\inventory_mixin.py	20	const	\n        添加物品到背包\n        \n        Args:\n            material: 要添加的物品\n            quantity: 添加数量，默认为1\n        
src\classes\core\avatar\inventory_mixin.py	36	const	\n        从背包移除材料\n        \n        Args:\n            material: 要移除的材料\n            quantity: 移除数量，默认为1\n            \n        Returns:\n            bool: 是否成功移除（如果材料不足则返回False）\n        
src\classes\core\avatar\inventory_mixin.py	64	const	\n        获取指定材料的数量\n        \n        Args:\n            material: 要查询的材料\n            \n        Returns:\n            int: 材料数量，如果没有该材料则返回0\n        
src\classes\core\avatar\inventory_mixin.py	76	const	\n        更换兵器，熟练度归零，并重新计算长期效果\n        \n        Args:\n            new_weapon: 新的兵器\n        
src\classes\core\avatar\inventory_mixin.py	87	const	\n        更换辅助装备，并重新计算长期效果\n        \n        Args:\n            new_auxiliary: 新的辅助装备（可为 None 表示卸下）\n        
src\classes\core\avatar\inventory_mixin.py	97	const	\n        增加兵器熟练度，上限100\n        \n        Args:\n            amount: 增加的熟练度值\n        
src\classes\core\avatar\inventory_mixin.py	111	const	\n        出售材料物品，返回获得的灵石数量。\n        应用 extra_item_sell_price_multiplier 效果。\n        
src\classes\core\avatar\inventory_mixin.py	130	const	\n        出售兵器，返回获得的灵石数量。\n        注意：这是辅助方法，不会自动卸下当前装备。\n        
src\classes\core\avatar\inventory_mixin.py	145	const	\n        出售辅助装备，返回获得的灵石数量。\n        注意：这是辅助方法，不会自动卸下当前装备。\n        
src\classes\core\avatar\inventory_mixin.py	160	const	\n        出售丹药，返回获得的灵石数量。\n        
src\classes\core\avatar\inventory_mixin.py	176	const	\n        检查是否可以购买指定物品。\n        涵盖价格检查、境界限制、耐药性等。\n        
src\classes\core\avatar\inventory_mixin.py	187	const	灵石不足 (需要 
src\classes\core\avatar\inventory_mixin.py	187	fstring	灵石不足 (需要 )
src\classes\core\avatar\inventory_mixin.py	194	const	境界不足，无法承受药力 (
src\classes\core\avatar\inventory_mixin.py	194	fstring	境界不足，无法承受药力 ()
src\classes\core\avatar\inventory_mixin.py	200	const	药效尚存，无法重复服用
src\classes\core\avatar\inventory_mixin.py	205	const	\n        执行购买逻辑。\n        包括扣款、获得物品（服用/入包/装备）、以旧换新。\n        返回交易报告 dict。\n        
src\classes\core\avatar\inventory_mixin.py	255	const	\n        内部方法：装备新物品，并尝试卖出旧物品（如果有）。\n        返回: (旧物品名称, 卖出金额)\n        
src\classes\core\dynasty.py	98	const	朝
src\classes\core\dynasty.py	98	fstring	朝
src\classes\core\dynasty.py	105	const	氏
src\classes\core\dynasty.py	105	fstring	氏
src\classes\core\orthodoxy.py	9	const	\n    道统 (Orthodoxy)\n    \n    代表修炼的根本理念与方式：道、佛、儒等。\n    
src\classes\core\orthodoxy.py	21	const	\n        获取道统信息\n        
src\classes\core\orthodoxy.py	36	const	从配表加载 orthodoxy 数据
src\classes\core\orthodoxy.py	68	const	重新加载数据
src\classes\core\sect.py	22	const	\n宗门、宗门总部基础数据。\n驻地名称与描述已迁移到 sect_region.csv，供地图区域系统使用。\n此处仅保留宗门本体信息与头像编辑所需的静态字段。\n
src\classes\core\sect.py	37	const	\n    宗门总部\n    
src\classes\core\sect.py	46	const	\n    宗门\n    
src\classes\core\sect.py	113	const	添加成员到宗门
src\classes\core\sect.py	118	const	从宗门移除成员
src\classes\core\sect.py	144	const	\n        获取宗门的职位名称（支持自定义）\n        \n        Args:\n            rank: 宗门职位枚举\n            \n        Returns:\n            职位名称字符串\n        
src\classes\core\sect.py	252	const	\n        当前版本只处理“极端到足以驱逐”的明显门规冲突。\n        更细的门规行为判断后续可以在这里继续扩展。\n        
src\classes\core\sect.py	532	const	合并两个 effects 字典（简单合并逻辑）
src\classes\core\sect.py	558	const	从配表加载 sect 数据\n    返回：新的 (sects_by_id, sects_by_name)\n    
src\classes\core\sect.py	684	const	重新加载数据，保留全局字典引用
src\classes\core\sect.py	698	const	\n    获取包含职位的宗门信息字符串\n    \n    Args:\n        avatar: 角色对象\n        detailed: 是否包含宗门详细信息（阵营、风格、驻地等）\n        \n    Returns:\n        - 散修：返回"散修"\n        - detailed=False：返回"明心剑宗长老"\n        - detailed=True：返回"明心剑宗长老（阵营：正，风格：...，驻地：...）"\n    
src\classes\core\sect.py	752	const	\n    便捷入口：获取宗门决策上下文。\n\n    为避免领域层直接依赖具体系统实现，仅在此做一次转调。\n    
src\classes\core\world.py	62	const	\n        返回世界信息（dict），其中包含地图信息（dict）。\n        如果指定了 avatar，将传给 map.get_info 用于过滤区域和计算距离。\n        
src\classes\core\world.py	90	const	\n        提供统一的宗门作用域访问入口。\n        - active_sects 默认来自 existed_sects；\n        - 若不存在，则回退到全局 sects_by_id。\n        
src\classes\core\world.py	418	const	设置本局的世界观与历史输入文本。
src\classes\core\world.py	443	const	\n        工厂方法：创建使用 SQLite 持久化事件的 World 实例。\n\n        Args:\n            map: 地图对象。\n            month_stamp: 时间戳。\n            events_db_path: 事件数据库文件路径。\n            start_year: 世界开始年份。\n\n        Returns:\n            配置好的 World 实例。\n        
src\classes\core\world.py	474	const	\n    本局宗门上下文。\n    负责维护“本局启用且仍存续的宗门 ID 集合”，并提供统一的 active 宗门读取入口。\n    
src\classes\core\world.py	484	const	根据本局启用宗门列表初始化 active_sect_ids。
src\classes\core\world.py	492	const	在上下文中标记某宗门为失效。
src\classes\core\world.py	500	const	\n        返回当前本局仍然激活的宗门列表。\n        优先使用 world.existed_sects（保持与当前局实际挂载的 Sect 实例一致），\n        再结合 active_sect_ids 做过滤；若不存在，则回退到全局 sects_by_id。\n        
src\classes\death.py	10	const	\n    处理角色死亡的统一入口。\n    负责将角色标记为死亡，清理行动队列，但保留角色数据。\n    \n    Args:\n        world: 世界对象\n        avatar: 死亡的角色\n        reason: 死亡原因（DeathReason对象或字符串）\n    
src\classes\effect\consts.py	1	const	\nEffects 效果系统\n================\n\n本文件定义了游戏中所有合法的 effect 字段。\nEffects 通过角色的 avatar.effects 属性合并并生效。\n\nEffect 来源：\n- 宗门 (sect)\n- 功法 (technique)\n- 灵根 (root)\n- 特质 (persona)\n- 兵器和辅助装备 (weapon, auxiliary)\n
src\classes\effect\consts.py	22	const	\n额外战斗力点数\n类型: int\n结算: src/classes/battle.py\n说明: 直接增加角色的战斗力数值。\n数值参考: \n  - 微量: 1~2 (相当于提升1-2个小境界)\n  - 中量: 3~5 (相当于提升半个大境界)\n  - 大量: 8+ (相当于提升一个大境界)\n
src\classes\effect\consts.py	34	const	\n额外最大生命值\n类型: int\n结算: src/classes/avatar.py (__post_init__)\n说明: 增加角色的最大生命值上限。\n数值参考: \n  - 微量: 10~30\n  - 中量: 50~100 (练气期基础HP约100)\n  - 大量: 150+\n
src\classes\effect\consts.py	46	const	\n额外观察半径\n类型: int\n结算: src/classes/observe.py\n说明: 增加角色的观察范围（格子数）。\n数值参考: \n  - 微量: 1\n  - 中量: 2\n  - 大量: 3\n
src\classes\effect\consts.py	58	const	\n额外颜值\n类型: int\n结算: src/classes/core/avatar/core.py (Avatar.appearance)\n说明: 在角色初始颜值基础上叠加，最终结果会被限制在 1~10。\n数值参考:\n  - 微量: 1\n  - 大量: 2\n
src\classes\effect\consts.py	70	const	\n额外吐纳经验\n类型: int\n结算: src/classes/action/respire.py\n说明: 每次吐纳结算时，额外增加的固定经验值。\n数值参考: \n  - 微量: 5~10\n  - 中量: 20~50 (基础吐纳约每次100点经验)\n  - 大量: 100+\n
src\classes\effect\consts.py	82	const	\n额外吐纳经验倍率\n类型: float\n结算: src/classes/action/respire.py\n说明: 每次吐纳结算时，额外增加的经验倍率。\n数值参考: \n  - 微量: 0.1 (+10%)\n  - 中量: 0.5 (+50%)\n  - 大量: 1.0 (+100%)\n
src\classes\effect\consts.py	94	const	\n吐纳时长缩减\n类型: float\n结算: src/classes/action/respire.py\n说明: 吐纳动作的时长缩减比例。\n数值参考: \n  - 微量: 0.05~0.1 (缩减5%-10%)\n  - 中量: 0.15 (15%)\n  - 极限: 0.3 (30%)\n
src\classes\effect\consts.py	107	const	\n锻体时长缩减\n类型: float\n结算: src/classes/action/temper.py\n说明: 锻体动作的时长缩减比例。\n数值参考:\n  - 微量: 0.05~0.1\n  - 中量: 0.15\n  - 极限: 0.3\n
src\classes\effect\consts.py	119	const	\n额外突破成功率\n类型: float\n结算: src/classes/action/breakthrough.py\n说明: 修改突破瓶颈时的成功率。\n数值参考: \n  - 微量: 0.05 (5%)\n  - 中量: 0.1 (10%)\n  - 大量: 0.3 (30%)\n
src\classes\effect\consts.py	131	const	\n额外闭关成功率\n类型: float\n结算: src/classes/action/retreat.py\n说明: 闭关判定成功率的加成。\n数值参考: \n  - 微量: 0.05 (5%)\n  - 中量: 0.1 (10%)\n  - 大量: 0.2 (20%)\n
src\classes\effect\consts.py	144	const	\n额外双修经验\n类型: int\n结算: src/classes/mutual_action/dual_cultivation.py\n说明: 双修时发起者额外获得的固定经验值。\n数值参考: \n  - 微量: 10~30\n  - 中量: 50~100 (双修基础收益约300~500)\n  - 大量: 150+\n
src\classes\effect\consts.py	157	const	\n额外采集材料数量\n类型: int\n结算: src/classes/action/harvest.py\n说明: 采集植物时额外获得的材料数量。\n数值参考: \n  - 微量: 1\n  - 中量: 2\n  - 大量: 3\n
src\classes\effect\consts.py	169	const	\n额外狩猎材料数量\n类型: int\n结算: src/classes/action/hunt.py\n说明: 狩猎动物时额外获得的材料数量。\n数值参考: \n  - 微量: 1\n  - 中量: 2\n  - 大量: 3\n
src\classes\effect\consts.py	181	const	\n额外挖矿材料数量\n类型: int\n结算: src/classes/action/mine.py\n说明: 挖矿时额外获得的材料数量。\n
src\classes\effect\consts.py	189	const	\n额外种植灵石收益\n类型: int\n结算: src/classes/action/plant.py\n说明: 种植时额外获得的灵石数量。\n
src\classes\effect\consts.py	198	const	\n额外移动步数\n类型: int\n结算: src/classes/action/move.py\n说明: 每次移动时可以多移动的格子数。\n数值参考: \n  - 中量: 1\n  - 大量: 2\n
src\classes\effect\consts.py	210	const	\n额外捕捉成功率\n类型: float\n结算: src/classes/action/catch.py\n说明: 捕捉灵兽时增加的成功率。\n数值参考: \n  - 微量: 0.05~0.1 (5%-10%)\n  - 中量: 0.2 (20%)\n  - 大量: 0.3 (30%)\n
src\classes\effect\consts.py	223	const	\n额外逃跑成功率\n类型: float\n结算: src/classes/battle.py\n说明: 从战斗中逃离的成功率加成。\n数值参考: \n  - 微量: 0.1\n  - 中量: 0.2\n  - 大量: 0.3~0.5 (配合基础概率几乎必逃)\n
src\classes\effect\consts.py	236	const	\n额外暗杀成功率\n类型: float\n结算: src/classes/battle.py (get_assassination_success_rate)\n说明: 暗杀判定成功率的加成。\n数值参考: \n  - 微量: 0.05 (5%)\n  - 中量: 0.1 (10%)\n  - 大量: 0.15 (15%)\n
src\classes\effect\consts.py	249	const	\n额外气运\n类型: int\n结算: src/classes/effect/luck.py\n说明: 影响奇遇、厄运、秘境、顿悟、突破等“命数”相关收益。\n数值参考:\n  - 普通人: 0\n  - 有福缘: 5~10\n  - 主角模板: 15~25\n  - 倒霉体质: -5~-10\n
src\classes\effect\consts.py	262	const	\n额外奇遇概率\n类型: float\n结算: src/classes/fortune.py\n说明: 每月触发奇遇的额外概率（绝对值）。\n数值参考: \n  - 基础概率通常极低 (<0.01)\n  - 微量: 0.001 (0.1%，有)\n  - 中量: 0.002~0.005 (高)\n  - 极高: 0.01 (1%，不少了)\n
src\classes\effect\consts.py	275	const	\n额外霉运概率\n类型: float\n结算: src/classes/misfortune.py\n数值参考: \n  - 基础概率通常极低 (<0.01)\n  - 微量: 0.001 (0.1%，有)\n  - 中量: 0.002~0.005 (高)\n  - 极高: 0.01 (1%，不少了)\n
src\classes\effect\consts.py	288	const	\n额外铸造成功率\n类型: float\n结算: src/classes/action/cast.py\n说明: 铸造（Cast）动作的成功率加成。\n数值参考: \n  - 微量: 0.05 (+5%)\n  - 中量: 0.1 (+10%)\n  - 大量: 0.2+ (+20%)\n
src\classes\effect\consts.py	300	const	\n额外炼丹成功率\n类型: float\n结算: src/classes/action/refine.py\n说明: 炼丹（Refine）动作的成功率加成。\n数值参考: \n  - 微量: 0.05 (+5%)\n  - 中量: 0.1 (+10%)\n  - 大量: 0.2+ (+20%)\n
src\classes\effect\consts.py	312	const	\n额外宗门任务成功率\n类型: float\n结算: src/classes/action/sect_mission.py\n说明: 宗门任务动作的成功率加成。\n数值参考:\n  - 微量: 0.05 (+5%)\n  - 中量: 0.1 (+10%)\n  - 大量: 0.2+ (+20%)\n
src\classes\effect\consts.py	325	const	\n额外兵器熟练度增长速度\n类型: float\n结算: src/classes/action/nurture_weapon.py\n说明: 熟练度增长倍率（乘法加成）。\n数值参考: \n  - 微量: 0.1~0.2 (+10%-20%)\n  - 中量: 0.5 (+50%)\n  - 大量: 1.0 (+100%，翻倍)\n
src\classes\effect\consts.py	337	const	\n额外兵器升华概率\n类型: float\n结算: src/classes/action/nurture_weapon.py\n说明: 温养兵器时升华为宝物的概率加成。\n数值参考: \n  - 基础概率: 0.05 (5%)\n  - 微量: 0.05 (+5%)\n  - 中量: 0.1 (10%)\n  - 大量: 0.15 (15%)\n
src\classes\effect\consts.py	351	const	\n额外最大寿元\n类型: int (年)\n结算: src/classes/age.py\n说明: 增加角色的最大寿命上限。\n数值参考: \n  - 微量: 5~10\n  - 中量: 20~50\n  - 大量: 100+\n
src\classes\effect\consts.py	363	const	\n额外HP恢复速率。同时影响动作SelfHeal和Simulator中的自然回复。\n类型: float\n结算: src/classes/action/self_heal.py\n说明: 疗伤时的HP恢复效率倍率。\n数值参考: \n  - 微量: 0.1~0.2\n  - 中量: 0.5 (+50%)\n  - 大量: 1.0 (翻倍)\n
src\classes\effect\consts.py	375	const	\n伤害减免\n类型: float\n结算: src/classes/battle.py\n说明: 受到伤害的减免比例（乘法减少）。\n数值参考: \n  - 微量: 0.05\n  - 中量: 0.1\n  - 坦克: 0.2~0.3 (不建议超过0.3)\n
src\classes\effect\consts.py	387	const	\n境界压制加成\n类型: float\n结算: src/classes/battle.py\n说明: 当境界高于对手时，每级境界差提供的战斗力百分比加成。可以理解为“额外威压”\n数值参考: \n  - 基础值: 0.0 (无额外加成，仅靠基础属性)\n  - 微量: 0.05 (每级差多10%战斗力)\n  - 中量: 0.1\n  - 大量: 0.15\n
src\classes\effect\consts.py	401	const	\n额外物品出售价格倍率\n类型: float\n结算: src/classes/action/sold.py\n说明: 出售物品时的价格加成倍率。\n数值参考: \n  - 微量: 0.1 (+10%)\n  - 中量: 0.2~0.3\n  - 奸商: 0.5\n
src\classes\effect\consts.py	413	const	\n商铺购买价格倍率减免\n类型: float\n结算: src/classes/prices.py\n说明: 降低从系统购买物品时的溢价倍率。\n数值参考: \n  - 微量: 0.1 (倍率-0.1)\n  - 中量: 0.5 (倍率-0.5)\n限制: 最终倍率最低为 1.0\n
src\classes\effect\consts.py	425	const	\n额外搜刮收益倍率\n类型: float\n结算: src/classes/action/plunder_people.py\n说明: 搜刮凡人时的收益倍率。\n数值参考: \n  - 微量: 0.5 \n  - 中量: 1.0\n  - 大量: 2\n
src\classes\effect\consts.py	438	const	\n额外秘境掉落概率\n类型: float\n结算: src/classes/gathering/hidden_domain.py\n说明: 增加在秘境中获得宝物的概率。\n数值参考:\n  - 微量: 0.05\n  - 中量: 0.1\n  - 大量: 0.2\n
src\classes\effect\consts.py	450	const	\n额外秘境危险概率\n类型: float\n结算: src/classes/gathering/hidden_domain.py\n说明: 增加（或减少，负值）在秘境中遇到危险的概率。\n数值参考:\n  - 降低危险: -0.1 (降低10%危险率)\n  - 增加危险: 0.1\n
src\classes\effect\consts.py	462	const	\n额外顿悟概率\n类型: float\n结算: src/classes/gathering/sect_teaching.py\n说明: 在宗门传道大会等事件中，直接习得他人功法/经验的额外概率。\n数值参考: \n  - 微量: 0.05\n  - 中量: 0.1\n  - 天才: 0.2\n
src\classes\effect\consts.py	475	const	\n合法动作列表\n类型: list[str]\n结算: 各个 action 的权限检查\n说明: 允许角色执行的特殊动作列表。\n可用值:\n  - "DevourPeople": 吞噬生灵（邪道法宝万魂幡）\n
src\classes\effect\consts.py	488	const	\nCSV 中 effects 列的写法（支持宽松JSON格式）:\n\n基础格式（推荐无引号key）:\n  {extra_battle_strength_points: 3}\n  {extra_battle_strength_points: 2, extra_max_hp: 50}\n  {legal_actions: ['DevourPeople']}\n\n条件effect（when字段）:\n  [{when: 'avatar.weapon.type == WeaponType.SWORD', extra_battle_strength_points: 3}]\n  可访问: avatar, WeaponType, EquipmentGrade, Alignment\n\n动态值（字符串表达式会被eval）:\n  {extra_battle_strength_points: 'avatar.weapon.special_data.get("souls", 0) * 0.1'}\n\n注意: CSV中包含逗号的effects值需要用双引号包裹，避免被误认为列分隔符\n
src\classes\effect\consts.py	510	const	\nEffects 通过 src/classes/effect/process.py 中的 _merge_effects() 函数合并。\n\n合并规则:\n1. 列表类型 (如 legal_actions): 取并集（去重）\n2. 数值类型 (如 extra_*): 累加\n3. 其他类型: 后者覆盖前者\n4. 动态表达式 (字符串形式): 在 Avatar.effects property 中 eval 计算\n\n合并顺序（从低到高优先级）:\n1. 宗门 (sect)\n2. 功法 (technique)\n3. 灵根 (root)\n4. 特质 (persona) - 遍历所有 personas\n5. 兵器和辅助装备 (weapon, auxiliary)\n\n最终结果通过 Avatar.effects 属性获取（实时计算）。\n
src\classes\effect\desc.py	5	const	获取 effect 的描述名称（支持国际化）。
src\classes\effect\desc.py	60	const	获取 action 的简称（复用 Action 系统翻译）。
src\classes\effect\desc.py	69	const	格式化效果数值。
src\classes\effect\desc.py	104	const	将代码形式的条件表达式转换为可读描述。
src\classes\effect\desc.py	169	const	把 effects 转为易读文本，例如 {"extra_max_hp": 100} -> "最大生命 +100"。
src\classes\effect\mixin.py	1	const	\nAvatar 效果计算 Mixin\n\n负责角色效果的计算和应用。\n
src\classes\effect\mixin.py	20	const	效果计算相关方法
src\classes\effect\mixin.py	23	const	获取当前生效的临时效果列表
src\classes\effect\mixin.py	31	const	\n        评估效果字典中的动态值（字符串表达式）。\n        支持明确的 'eval(...)' 格式，以及包含 'avatar.' 的隐式表达式。\n        
src\classes\effect\mixin.py	77	const	\n        合并所有来源的效果：宗门、功法、灵根、特质、兵器、辅助装备、灵兽、天地灵机、丹药\n        直接复用 get_effect_breakdown 的逻辑，确保显示与实际效果一致。\n        
src\classes\effect\mixin.py	90	const	\n        获取未注入气运派生效果前的原始效果明细。\n        
src\classes\effect\mixin.py	97	const	\n            收集效果。\n            source_obj: 包含 .effects 的对象\n            explicit_effects: 直接传入的 effects (dict or list)\n            
src\classes\effect\mixin.py	191	const	\n        获取最终效果明细，返回 [(来源名称, 生效的效果字典), ...]\n        在原始来源之外，额外插入“气运”派生效果来源。\n        
src\classes\effect\mixin.py	210	const	\n        重新计算所有长期效果\n        在装备更换、突破境界等情况下调用\n        \n        当前包括：\n        - HP 最大值\n        - 寿命最大值\n        
src\classes\effect\mixin.py	241	const	\n        随时间更新的被动效果。\n        当前实现：当 HP 未满时，回复最大生命值的 1%（受HP恢复速率加成影响）。\n        
src\classes\effect\mixin.py	257	const	获取角色的移动步长
src\classes\effect\process.py	11	const	\n    将 effects 字段解析为 dict 或 list（支持宽松JSON格式）。\n    \n    支持的格式：\n    1. 标准JSON: {"extra_battle_strength_points": 3}\n    2. 单引号: {'extra_battle_strength_points': 3}\n    3. 无引号key: {extra_battle_strength_points: 3}\n    4. 混合格式: {extra_battle_strength_points: 3, 'legal_actions': ['DevourPeople']}\n    5. 条件数组: [{when: 'condition', effect1: value1}, ...]\n    \n    - value 为 None/空字符串/'nan' 时返回 {}\n    - 解析失败时返回 {}\n    - 支持返回 dict（单个effect）或 list[dict]（多个条件effect）\n    
src\classes\effect\process.py	90	const	\n    评估带条件的effect，返回实际生效的effect dict。\n    \n    支持三种格式：\n    1. 普通dict（无条件）: {"extra_battle_strength_points": 1}\n    2. 带条件的dict: {"extra_battle_strength_points": 2, "when": "avatar.weapon.type == WeaponType.SWORD"}\n    3. 条件数组: [{"extra_battle_strength_points": 2, "when": "..."}, {...}]\n    \n    Args:\n        effect: 原始effect配置（dict或list）\n        avatar: 当前角色对象\n    \n    Returns:\n        评估后实际生效的effect dict（合并所有满足条件的effects）\n    
src\classes\effect\process.py	127	const	检查条件表达式是否为真
src\classes\effect\process.py	137	const	处理单个effect dict，检查条件并返回生效的部分
src\classes\effect\process.py	166	const	\n    合并两个 effects 字典：\n    - list 型（如 legal_actions）：做去重并集\n    - 数值型：相加\n    - 其他：后者覆盖前者\n    返回新字典，不修改原对象。\n    
src\classes\effect\process.py	204	const	\n    将配表数据列表构造成 {key -> effects} 的映射：\n    - key_column：用于定位键（字符串），通过 parse_key 解析为目标键（如 Enum）\n    - effects_column：字符串列，使用 load_effect_from_str 解析\n    解析失败或空值的行将被忽略。\n    
src\classes\environment\lode.py	10	const	\n    矿脉\n    
src\classes\environment\lode.py	23	const	初始化物品实例
src\classes\environment\lode.py	35	const	\n        获取矿脉的详细信息\n        
src\classes\environment\lode.py	62	const	从配表加载lode数据
src\classes\environment\lode.py	90	const	重新加载数据，保留全局字典引用
src\classes\environment\map.py	11	const	\n    通过dict记录position 到 tile。\n    
src\classes\environment\map.py	33	const	根据当前 self.regions 动态刷新宗门总部区域字典。
src\classes\environment\map.py	37	const	\n        判断坐标是否在地图边界内。\n        
src\classes\environment\map.py	49	const	\n        获取locs的中心位置。\n        如果几何中心恰好在位置列表中，返回几何中心；\n        否则返回距离几何中心最近的实际位置。\n        
src\classes\environment\map.py	68	const	计算到中心点的距离平方（避免开方运算）
src\classes\environment\map.py	74	const	\n        获取一个region。\n        
src\classes\environment\map.py	80	const	\n        返回地图信息（dict）。\n        avatar: 如果提供，将用于：\n               1. 过滤仅返回 avatar.known_regions 中的区域\n               2. 计算并在描述中追加从 avatar 当前位置到各区域的距离\n        
src\classes\environment\plant.py	11	const	\n    植物\n    
src\classes\environment\plant.py	24	const	初始化物品实例
src\classes\environment\plant.py	36	const	\n        获取植物的详细信息，包括名字、描述、境界和材料\n        
src\classes\environment\plant.py	63	const	从配表加载plant数据
src\classes\environment\plant.py	87	const	重新加载数据，保留全局字典引用
src\classes\environment\region.py	24	const	\n    区域抽象基类\n    
src\classes\environment\region.py	39	const	初始化计算字段
src\classes\environment\region.py	72	const	\n        返回紧跟在名字后的描述，通常包含括号，例如 '（金行灵气：5）'\n        注意，不需要包含self.desc\n        
src\classes\environment\region.py	106	const	普通区域
src\classes\environment\region.py	175	const	修炼区域（洞府/遗迹）
src\classes\environment\region.py	233	const	城市区域
src\classes\environment\region.py	251	const	安全修改人口，限制在 0 和容量之间。单位：万人。
src\classes\environment\region.py	255	const	返回当前人口状态下的月自然增长量（单位：万人），不修改状态。
src\classes\environment\region.py	261	const	\n        使用标准 logistic 模型更新人口。\n        dP = r * P * (1 - P / K)\n        
src\classes\environment\sect_region.py	10	const	\n    宗门总部区域：\n    - 作为兜底修炼区域使用；\n    - 仅本门弟子在此吐纳时，享受等效「五行皆为 5」的灵气环境。\n    
src\classes\environment\sect_region.py	21	const	\n        宗门总部的等效灵气设定：\n        - 五行灵气（金木水火土）密度均为 5；\n        - 仅在动作逻辑（如 Respire）中按此视为修炼环境。\n        
src\classes\environment\tile.py	52	const	\n    判断一个tile名称是否为2x2大型tile。\n    \n    Args:\n        tile_name: tile的名称（如 "cave", "明心剑宗", "青云城" 等）\n    \n    Returns:\n        是否为大型tile\n    
src\classes\environment\tile.py	76	const	\n    获取大型tile的4个切片名称。\n    \n    Args:\n        tile_name: 大型tile的名称\n    \n    Returns:\n        4个切片名称的列表 [TL, TR, BL, BR]\n    
src\classes\environment\tile.py	102	const	\n        优雅地获取当前地点的名称。\n        如果属于某个区域，返回区域名；否则返回'荒野'。\n        
src\classes\environment\tile.py	113	const	\n    计算两个 Avatar 之间的曼哈顿距离\n    \n    Args:\n        avatar1: 第一个角色\n        avatar2: 第二个角色\n    \n    Returns:\n        两个角色之间的距离\n    
src\classes\essence.py	6	const	\n    灵气类型\n    
src\classes\essence.py	16	const	返回灵气类型的翻译名称
src\classes\essence.py	22	const	\n        从字符串创建EssenceType实例\n        \n        Args:\n            essence_str: 灵气的字符串表示\n            \n        Returns:\n            对应的EssenceType枚举值\n        
src\classes\essence.py	35	const	金
src\classes\essence.py	36	const	木
src\classes\essence.py	37	const	水
src\classes\essence.py	38	const	火
src\classes\essence.py	39	const	土
src\classes\essence.py	58	const	金
src\classes\essence.py	59	const	木
src\classes\essence.py	60	const	水
src\classes\essence.py	61	const	火
src\classes\essence.py	62	const	土
src\classes\essence.py	66	const	\n    灵气，用来描述某个region的灵气情况。\n    灵气分为五种：金木水火土（先这些，之后加新的）\n    每个region有五种灵气，每种灵气有不同的浓度。\n    浓度从0~10。\n    
src\classes\event.py	43	const	转换为可序列化的字典
src\classes\event.py	60	const	从字典重建Event
src\classes\event.py	76	const	\n    空事件单例类，保持与 Event 相同的最小接口，避免调用方访问属性时报错。\n    
src\classes\event.py	102	const	使NullEvent实例在布尔上下文中为False
src\classes\event.py	106	const	保持序列化接口
src\classes\event.py	124	const	检查事件是否为空事件的便捷函数
src\classes\event_renderer.py	18	const	某人
src\classes\event_renderer.py	19	const	某人
src\classes\event_renderer.py	21	const	某人
src\classes\event_renderer.py	22	const	某人
src\classes\event_renderer.py	24	const	某人
src\classes\event_renderer.py	25	const	某人
src\classes\event_renderer.py	28	const	某人
src\classes\event_renderer.py	29	const	 杀害。
src\classes\event_renderer.py	29	const	 被 
src\classes\event_renderer.py	29	const	你得知 
src\classes\event_renderer.py	29	fstring	你得知  被  杀害。
src\classes\event_renderer.py	32	const	建立了重要关系
src\classes\event_renderer.py	33	const	 与 
src\classes\event_renderer.py	33	const	你得知 
src\classes\event_renderer.py	33	fstring	你得知  与 。
src\classes\event_renderer.py	37	const	 发生了一件大事：
src\classes\event_renderer.py	37	const	你得知 
src\classes\event_renderer.py	37	fstring	你得知  发生了一件大事：
src\classes\event_renderer.py	38	const	 发生了一件大事。
src\classes\event_renderer.py	38	const	你得知 
src\classes\event_renderer.py	38	fstring	你得知  发生了一件大事。
src\classes\event_storage.py	1	const	\nSQLite 事件存储层。\n\n提供事件的持久化存储、分页查询和清理功能。\n
src\classes\event_storage.py	23	const	将 timestamp float 转换为 SQLite 兼容的 UTC 字符串
src\classes\event_storage.py	27	const	将 SQLite 时间字符串解析为 timestamp float
